State,Year,Literacy_Rate,Employment_Rate,Unemployment_Rate,Average_Income,PM2_5_Level,Green_Cover_Percentage,Total_Crime_Cases,Health_Spending_Crore,Education_Spending_Crore
West Bengal,2015,72.75866310013299,85.67648728828458,14.25,22649,75.82418970241197,10.94,251371,48709,76120
West Bengal,2016,72.02610812404588,89.47036724106478,10.95,22363,53.317971872362584,17.11,372320,34762,26046
West Bengal,2017,75.24957620087444,94.34390125367665,5.76,23776,56.253099002703394,29.08,375685,31792,74129
West Bengal,2018,73.1559280907076,83.28368732642387,16.07,25665,69.36334226996014,21.94,216017,57304,47921
West Bengal,2019,76.32395471115144,84.90391571843641,14.83,25047,62.65823586855462,18.26,281132,65337,28350
West Bengal,2020,73.6103500948121,80.8663227833939,18.83,23349,67.28119849643042,26.15,156960,45772,36520
West Bengal,2021,82.26395512805877,86.65138947738848,13.31,25258,59.69572937959406,20.84,240327,10338,86431
West Bengal,2022,79.90362848713009,91.60292182931491,8.61,30415,67.52217509941804,28.07,227454,37935,52641
West Bengal,2023,81.03962343205558,95.19910287794399,5.01,29890,69.72256186499328,19.46,363382,54813,52198
West Bengal,2024,83.93704133487499,83.5719941229758,15.54,34391,78.00218181120692,26.89,187265,27850,81150
Madhya Pradesh,2010,60.47030770420679,81.68197049378044,18.85,15155,63.79629767662936,16.8,301734,33510,55998
Madhya Pradesh,2011,60.38485623862683,88.21628442299831,11.91,16208,75.07437149041641,27.72,229273,62393,81081
Madhya Pradesh,2012,61.80699788905995,93.81226602379695,6.88,16895,51.965664861321216,28.78,219346,49974,31371
Madhya Pradesh,2013,63.090479817499286,81.55209916364534,18.67,16734,88.20831573416135,15.43,291688,60072,39574
Madhya Pradesh,2014,65.07917372711029,91.61066147886788,8.94,17823,59.17022325390742,12.21,183933,34951,47413
Madhya Pradesh,2015,65.79522520277379,90.96327265572506,9.27,19717,73.98964135469076,10.9,285566,53001,82364
Madhya Pradesh,2016,67.47834961161827,82.01311287810138,18.66,19909,57.02623844650416,27.58,278301,39757,49636
Madhya Pradesh,2017,69.03734477160997,91.4111253180089,8.85,18973,82.08344630538355,14.61,214754,44157,55042
Madhya Pradesh,2018,65.85702582284793,83.26104237677855,16.69,20199,66.14712265610947,25.59,268533,60948,88781
Madhya Pradesh,2019,72.85217167350852,94.39621736022345,6.74,25500,78.93070615250858,23.92,262855,34578,43831
Madhya Pradesh,2020,68.41851483580243,89.78451856113995,10.66,25390,62.02017248361543,10.7,252979,44701,32674
Madhya Pradesh,2021,73.30686983074729,84.26687221050221,16.02,21652,68.96944318071897,23.1,214772,68762,65106
Madhya Pradesh,2022,69.52384658588272,83.15184779173084,16.21,21197,73.13997110531605,23.91,220831,51873,24903
Madhya Pradesh,2023,74.18289316246967,80.49584619126823,18.86,29401,34.23804942830982,21.85,300201,11591,26303
Madhya Pradesh,2024,74.61899157673544,88.63635774107092,11.51,24772,53.19978783045097,27.57,157314,29623,82675
Maharashtra,2010,69.51402526975205,82.41276059888412,17.66,19408,118.79178724039254,10.41,150769,69735,77955
Maharashtra,2011,70.3241757162891,79.70293871749584,19.99,20603,108.29311643907026,22.35,235305,38693,86932
Maharashtra,2012,71.10456347062255,84.44049134980604,15.63,21265,97.20849771155429,17.33,215725,45773,82435
Maharashtra,2013,71.76840386225129,89.6843134640218,11.11,21006,91.63548429709054,22.15,377348,20627,23792
Maharashtra,2014,74.38078594492802,92.47770123727514,7.87,22261,109.39441120736251,18.8,274358,58555,32159
Maharashtra,2015,71.7951948319782,93.06949574512363,6.36,22814,98.00018545970772,23.25,169457,76557,67995
Maharashtra,2016,73.3285501969511,94.48424558642853,5.46,25664,106.40068650808111,11.77,241387,11016,70591
Maharashtra,2017,76.98536859315752,90.80751675957372,8.79,25553,98.9461681792693,21.74,344776,49099,23571
Maharashtra,2018,75.47302512538609,84.24615004179572,15.56,24334,99.64298210706646,17.9,283767,58190,20258
Maharashtra,2019,75.09430313820576,90.46319216718518,9.33,28886,99.79350793827392,22.12,284633,36854,79505
Maharashtra,2020,74.28348376589656,92.711177208698,7.05,28771,97.17061753183867,16.22,360647,73335,25965
Maharashtra,2021,82.330960750357,86.45243231401331,12.92,25829,103.13939847430473,24.26,334064,16910,15206
Maharashtra,2022,78.4971338495687,80.3161726592409,19.62,26314,104.47975916654255,16.29,260687,28141,86910
Maharashtra,2023,79.27311683067559,91.04969618157634,8.67,27990,101.15870707725873,11.54,225450,32299,58585
Maharashtra,2024,82.18216935297826,82.96527565499888,15.57,27442,87.40056620183131,18.33,324013,31834,33047
Tamil Nadu,2010,80.87721904658541,84.44648601225083,16.58,18753,65.80210380936703,26.36,205016,19474,73053
Tamil Nadu,2011,79.97216289301066,86.80438482710834,13.74,19408,68.24290440655929,28.86,243557,71087,83840
Tamil Nadu,2012,83.31887426683,80.7818496375375,19.03,20108,67.420269219726,14.94,215318,33664,82172
Tamil Nadu,2013,82.80802840453303,80.55940952487029,19.45,21533,65.51543121442606,15.57,157392,65680,61717
Tamil Nadu,2014,82.70161945706458,86.75417282634122,12.66,23512,73.80927110587123,14.84,220467,62662,27688
Tamil Nadu,2015,85.20255299969186,86.36786143890542,14.48,23466,77.17375505426159,11.81,306256,52107,66663
Tamil Nadu,2016,83.50277703742883,89.80864434738656,11.14,24598,91.07056445437446,10.33,184754,21411,17911
Tamil Nadu,2017,84.42056121418966,94.18834686412326,5.89,24201,84.37996780786168,23.51,354728,49384,62254
Tamil Nadu,2018,87.54260779297503,90.95176532209267,9.56,24032,73.84714232909796,13.5,371807,26371,17049
Tamil Nadu,2019,91.23780223300172,94.56764338946697,5.52,26770,68.82293684161567,15.58,323714,25151,66407
Tamil Nadu,2020,91.51479034062763,92.64163728056204,6.69,29212,73.36286626542999,22.84,293946,42711,20539
Tamil Nadu,2021,92.50133078984634,88.89408831551816,10.9,24323,72.37161027404206,10.1,328047,31357,17869
Tamil Nadu,2022,89.87436335817324,94.98596398338599,5.08,26230,68.4777347526923,10.36,241412,13987,73871
Tamil Nadu,2023,92.50254585982366,92.51272614062827,7.26,31237,62.696632727235894,17.35,169830,27429,21893
Tamil Nadu,2024,93.53688504843353,94.57067336128249,5.32,30523,78.07826663537855,28.12,180746,59377,63404
Bihar,2010,72.86677836114042,90.79430022124545,9.16,14922,89.48624355162274,13.54,274123,28589,58484
Bihar,2011,71.78980568266786,93.20956075106727,6.75,15946,82.85686210583476,29.06,153420,10301,60236
Bihar,2012,74.69795038826489,94.72612924524874,5.3,16028,71.95465380235795,15.37,366386,36641,49584
Bihar,2013,74.9873680973594,92.1296974668017,7.34,18375,72.2523063668,11.41,392289,14014,26093
Bihar,2014,75.56064562177704,83.45149192543603,16.19,17749,88.88388878091962,12.73,359141,64748,20801
Bihar,2015,77.70574077345556,91.50770786715002,7.85,20457,75.85849552530402,28.26,368617,12368,21655
Bihar,2016,77.79205635999301,81.2489077748431,19.24,21646,89.2954088823845,18.77,274862,62921,64726
Bihar,2017,81.35376323106142,91.52717652907984,7.42,22638,80.72747376168083,15.01,220313,63006,30338
Bihar,2018,76.89356116608819,88.40679517165846,12.17,23234,91.13881357227596,11.71,347484,68335,71179
Bihar,2019,79.86352614356227,91.18317469863142,9.51,20294,65.10873697319462,12.65,383841,27019,88847
Bihar,2020,78.97417163272935,86.42890970650869,13.42,20472,85.93610071234822,18.18,216617,26896,61175
Bihar,2021,81.60019091760554,89.41843145608635,9.28,25506,95.79123932933885,15.6,284415,23500,68222
Bihar,2022,83.77664138770503,86.35934471901636,13.46,27055,86.20032233714777,13.17,353861,71389,24435
Bihar,2023,79.91119673619139,80.5779079193556,19.39,29207,78.1083841639432,24.07,376507,53919,50247
Bihar,2024,87.94656252268804,84.68470089003554,14.81,26476,81.97452707580037,28.98,247379,78385,55158
Karnataka,2010,60.63654271004865,90.00239080309588,9.74,19201,91.36739341840743,28.88,312049,59115,75890
Karnataka,2011,61.802547893424,90.92509759943167,9.84,20102,86.67687260938885,26.41,253691,48304,84449
Karnataka,2012,61.92808914355748,84.44246358115088,15.89,20501,82.5681094079742,17.55,247532,37350,40351
Karnataka,2013,62.36925920238852,89.75771794281096,9.78,21416,85.36779075619393,23.86,188513,36092,26338
Karnataka,2014,65.05596127233697,90.23120041520228,8.97,23450,75.08632890582197,15.64,194425,48756,33888
Karnataka,2015,65.27020476261384,88.47649134119511,11.36,24262,75.10193120674293,21.61,369798,17357,47479
Karnataka,2016,67.36714566490679,86.32327161032478,13.57,25354,81.64966904436642,25.09,302424,65069,29397
Karnataka,2017,66.91445668573732,86.08809959368166,14.16,24159,88.64559325372281,23.54,313379,64098,75921
Karnataka,2018,68.27415192360053,86.46234164371617,13.27,24843,85.53031517855254,16.57,292202,70566,81703
Karnataka,2019,70.03572410377079,81.62574978768093,18.63,26816,83.85788233801583,18.83,188102,16801,87267
Karnataka,2020,70.73507511915821,93.51757702003012,7.45,30269,78.15310490742465,26.77,171677,56732,65343
Karnataka,2021,66.42673937037547,92.73775051122213,7.67,30139,98.75423173839648,28.94,318152,11324,50909
Karnataka,2022,71.88906267438614,87.20595574633462,12.77,28376,89.63873060313152,24.1,175289,65129,30485
Karnataka,2023,71.28846651802812,80.07842476447335,19.83,29966,90.7241085682062,24.92,389564,71629,81040
Karnataka,2024,70.68754867759678,84.11166343291008,15.71,34713,74.25580320590848,14.47,264821,77641,51395
Gujarat,2010,84.11241086251282,94.46032045622607,6.13,14672,79.74872095393188,11.51,221726,27640,67528
Gujarat,2011,85.35774066464225,86.50634327702434,13.18,15611,60.55975767484844,21.69,300159,51430,39504
Gujarat,2012,86.33379003950003,94.40261135449998,5.62,15753,58.44307048210995,16.71,159337,56427,76529
Gujarat,2013,86.60601923518048,83.46559895094055,16.56,16730,69.24972942489568,17.21,154835,30159,62605
Gujarat,2014,85.59319266652311,83.94910790359424,15.8,17823,59.638487245465235,12.66,272402,55445,20713
Gujarat,2015,88.51664685368647,88.03376722605795,11.28,20389,75.55730364276961,11.65,208141,33793,71570
Gujarat,2016,87.6406027376811,80.56148725180884,19.6,19253,78.68544795315178,17.62,170309,16970,87474
Gujarat,2017,90.3314556844659,80.91949801407232,19.05,18352,63.073324463253016,12.68,150404,50943,62926
Gujarat,2018,93.61962283421622,92.44012023471828,7.81,24270,70.43730003408689,25.38,160916,14809,47201
Gujarat,2019,91.79878506881327,83.35319984678043,16.38,20463,72.63541108798645,15.03,203932,27100,72091
Gujarat,2020,90.24622006781551,90.69041064940652,9.92,23998,69.1049654229231,23.43,339089,71877,58125
Gujarat,2021,95.96863761071688,84.18161310939408,15.38,26458,71.75064344051759,29.36,275917,34285,52626
Gujarat,2022,93.45542882510635,82.86602014200895,17.99,20913,79.06635096469445,24.08,203682,69494,80215
Gujarat,2023,90.61004844944557,84.38618174508588,14.74,26540,85.55695004911705,17.84,304458,71886,68413
Gujarat,2024,96.28473742096588,93.87738503227844,6.34,24592,91.87982721135498,25.93,395897,65479,34963
Uttar Pradesh,2010,61.56308693061359,83.37771534126331,16.86,8550,94.1947093261731,16.83,287326,27144,39214
Uttar Pradesh,2011,62.11774257934469,81.88222146602956,17.72,9147,76.12575148284296,16.91,364879,43434,84724
Uttar Pradesh,2012,63.01806881779662,89.24219696893051,10.97,9863,104.4565337316042,26.44,368577,46668,38061
Uttar Pradesh,2013,63.657709015104615,82.44975933488008,18.19,11017,88.38597499759821,20.07,262428,33624,38321
Uttar Pradesh,2014,65.27037080257327,88.31159058032297,10.58,10779,82.67444179536761,27.47,300334,62796,19432
Uttar Pradesh,2015,65.14996631513317,92.34137240374541,7.91,13669,87.97627675036928,17.41,261317,18717,43699
Uttar Pradesh,2016,66.34868846897909,85.69336458983496,13.06,14689,85.49464959782624,10.73,392999,15126,20122
Uttar Pradesh,2017,70.22032929791933,87.19716759823841,12.32,14657,91.6222265571537,20.65,316926,56271,88688
Uttar Pradesh,2018,69.13558980044046,83.54458318245048,17.27,15708,79.10181571341707,26.81,287301,66793,62915
Uttar Pradesh,2019,66.12024392208959,84.84910898330398,14.86,16036,113.72125949415991,19.59,287443,36069,27910
Uttar Pradesh,2020,71.96192477237685,85.88306001779551,13.53,14443,76.67646400473281,15.68,344053,64553,63447
Uttar Pradesh,2021,72.45025559075542,85.24103113550767,14.66,21646,76.37410114845846,12.04,266421,11605,86158
Uttar Pradesh,2022,72.36947317646973,93.79395316908177,7.24,15288,97.7692223868408,26.12,366727,37446,28046
Uttar Pradesh,2023,68.7348297076373,79.35415887639698,19.73,21392,105.29422717455714,10.11,281189,23234,68441
Uttar Pradesh,2024,73.86418190718398,88.04434504418032,11.43,18294,94.95352699778796,25.39,287541,40105,57101
Rajasthan,2010,78.17356129831865,91.35871584158981,9.39,10394,97.96159261190861,28.64,255292,57362,35128
Rajasthan,2011,78.04322690014777,87.73885117176887,13.19,11278,96.54301508227202,20.98,189809,15287,49387
Rajasthan,2012,79.3681788846781,90.16828438785485,9.78,12458,96.49300188035645,18.24,374861,52078,27219
Rajasthan,2013,81.55273507958331,81.24047364873668,18.14,13428,127.49530487164935,28.77,234555,15415,51159
Rajasthan,2014,81.91010495374944,93.67792175090457,7.37,12785,97.73720272351252,13.27,236740,25524,34282
Rajasthan,2015,83.97983001945553,88.6472211958746,12.15,14149,114.60308570174735,27.54,365128,53303,74207
Rajasthan,2016,82.8162079835894,85.98947349388112,14.35,15337,118.60528468510833,20.05,300168,77728,49016
Rajasthan,2017,82.93551818714624,87.5737988255313,12.02,14220,91.03985397099011,14.58,161302,77506,56157
Rajasthan,2018,87.02721284390401,89.39548532958098,10.58,16269,109.79165497843346,22.4,209379,35053,24446
Rajasthan,2019,84.99546204755543,94.88981995947758,5.03,19634,98.5295045692767,24.14,182154,12336,82779
Rajasthan,2020,86.41264343445548,91.60542565230779,8.56,21531,113.40728744841324,12.21,221907,74435,55631
Rajasthan,2021,86.93535878094345,88.82550071906566,11.9,19639,91.36318750507002,18.18,284828,30609,31478
Rajasthan,2022,88.5379558010327,88.9197085205687,11.52,22409,112.84884270383542,29.18,390487,22999,70318
Rajasthan,2023,88.55617743601687,93.67131196150761,5.79,18289,102.68152922899031,21.72,275885,27368,30328
Rajasthan,2024,84.53879003380891,93.76824822500977,6.92,26528,121.84417644467993,28.45,254263,10126,67329
Kerala,2010,79.84051533366224,81.71656607000658,18.44,12493,63.94324150120841,28.21,184560,32116,51244
Kerala,2011,79.9001035324591,83.13353289792947,17.21,13579,36.25654094695106,14.55,344446,78244,26694
Kerala,2012,80.35534983943069,85.7632704296393,14.97,14617,43.763895407987185,10.09,163224,50738,40150
Kerala,2013,81.48605264174354,92.39420987524323,7.05,15931,42.63558451438276,28.37,287855,51914,85507
Kerala,2014,83.9175953419295,83.70208721064677,16.28,16110,26.419963113059666,13.31,169956,56240,52148
Kerala,2015,84.22254913233382,89.2142727243204,10.52,15039,46.837190935007094,29.22,330912,62853,39917
Kerala,2016,82.20643489214456,94.16607028731727,5.05,17602,61.04349640288125,21.91,323021,12482,39442
Kerala,2017,86.37094175546237,85.41335498880245,14.76,18287,41.51498069585788,26.73,370178,28449,48536
Kerala,2018,87.46813698561168,88.0557782757922,13.2,19429,68.6660550657951,18.82,176737,21485,53565
Kerala,2019,87.92706453826338,80.61996112774713,18.46,19099,52.27025758759287,15.45,281026,62603,41399
Kerala,2020,88.88037107013926,89.86385969447527,10.12,17682,49.62540955772492,14.44,393671,40678,78230
Kerala,2021,84.69188956322768,81.88027146753738,18.44,24152,61.95805754336595,14.76,214929,44911,46821
Kerala,2022,90.78719459035636,92.16153910082808,7.9,26579,44.348374766556645,28.89,277157,76358,32327
Kerala,2023,86.70128066450096,89.44343597374213,10.5,25689,57.71446326617833,24.08,323952,33236,30358
Kerala,2024,90.09679495568378,88.20039181827708,11.15,22120,62.248329873032944,22.48,359829,11279,78197
West Bengal,2010,69.49544898108398,91.81639337147008,8.3,18332,67.29443346355774,19.42,318671,61920,43529
West Bengal,2011,69.5113141058003,83.65161801149203,15.97,19211,68.89073538346442,22.67,210774,33752,70029
West Bengal,2012,71.16523242496444,85.23503914751072,13.67,19518,67.33426775439592,23.66,206133,71268,53243
West Bengal,2013,71.55838912353376,81.60729611025687,18.99,20683,67.5668058600953,19.95,359483,11622,63756
West Bengal,2014,71.2326811746998,82.52919290992102,17.95,22852,70.16095532662052,22.01,197924,69052,26664
West Bengal,2015,72.73862067119421,85.77583048842554,14.25,22649,74.57537000840584,10.94,251371,48709,76120
West Bengal,2016,71.20059142086178,89.16453734410285,10.95,22363,50.224187596598334,17.11,372320,34762,26046
West Bengal,2017,75.49286041890684,94.77715900635778,5.76,23776,62.202734919198534,29.08,375685,31792,74129
West Bengal,2018,73.95137406804996,84.04216982838905,16.07,25665,65.24831832794848,21.94,216017,57304,47921
West Bengal,2019,77.0231077011208,85.62200877738066,14.83,25047,59.64755101935618,18.26,281132,65337,28350
West Bengal,2020,75.08269874229558,81.02125889956308,18.83,23349,58.753229526105024,26.15,156960,45772,36520
West Bengal,2021,82.5080653609031,87.34599186928698,13.31,25258,58.12099164294712,20.84,240327,10338,86431
West Bengal,2022,80.48432879548072,91.55039286296635,8.61,30415,67.58857813562581,28.07,227454,37935,52641
West Bengal,2023,81.0186578537028,95.08702597180293,5.01,29890,60.813878798476274,19.46,363382,54813,52198
West Bengal,2024,82.59117405228282,83.82496945564398,15.54,34391,77.26253527934712,26.89,187265,27850,81150
Madhya Pradesh,2010,60.771963571986475,81.29347792715086,18.85,15155,65.60237321793441,16.8,301734,33510,55998
Madhya Pradesh,2011,61.957885574885566,87.67402254125278,11.91,16208,76.54386236676233,27.72,229273,62393,81081
Madhya Pradesh,2012,62.55194221858441,92.80085863673575,6.88,16895,54.36147669597473,28.78,219346,49974,31371
Madhya Pradesh,2013,62.4702768621595,80.92231218584193,18.67,16734,93.08331554454556,15.43,291688,60072,39574
Madhya Pradesh,2014,63.874905367574286,90.52688253405039,8.94,17823,64.03421569506934,12.21,183933,34951,47413
Madhya Pradesh,2015,66.4102639794283,91.79238570150848,9.27,19717,67.7192314532179,10.9,285566,53001,82364
Madhya Pradesh,2016,67.53060337446456,82.00566953099421,18.66,19909,64.00777370165504,27.58,278301,39757,49636
Madhya Pradesh,2017,68.54807259193322,92.11018375107214,8.85,18973,77.73340035916985,14.61,214754,44157,55042
Madhya Pradesh,2018,64.76190952343137,82.69855249022223,16.69,20199,59.57223651873476,25.59,268533,60948,88781
Madhya Pradesh,2019,71.25473157525421,93.29562687495545,6.74,25500,83.17888500627404,23.92,262855,34578,43831
Madhya Pradesh,2020,68.55964378704292,88.69324618739796,10.66,25390,67.36401991755845,10.7,252979,44701,32674
Madhya Pradesh,2021,72.92592990117635,83.63215256140147,16.02,21652,68.9089817765485,23.1,214772,68762,65106
Madhya Pradesh,2022,69.21610984059127,83.33093650829171,16.21,21197,70.96506326482131,23.91,220831,51873,24903
Madhya Pradesh,2023,73.41337579548849,81.75979200322078,18.86,29401,31.54355542744598,21.85,300201,11591,26303
Madhya Pradesh,2024,75.29623376723536,88.29188516094912,11.51,24772,55.25924599027847,27.57,157314,29623,82675
Maharashtra,2010,69.52337238230116,82.87418966684702,17.66,19408,111.56771916659395,10.41,150769,69735,77955
Maharashtra,2011,70.67023717980541,80.31206044479427,19.99,20603,106.7926795507139,22.35,235305,38693,86932
Maharashtra,2012,71.2811035720217,85.5218193760524,15.63,21265,92.7841248571448,17.33,215725,45773,82435
Maharashtra,2013,71.37058344110962,88.15027788843014,11.11,21006,98.93230623417735,22.15,377348,20627,23792
Maharashtra,2014,74.58955589371013,92.7596166198934,7.87,22261,103.80467091823029,18.8,274358,58555,32159
Maharashtra,2015,71.94211785673227,94.21322043520037,6.36,22814,93.84224201285848,23.25,169457,76557,67995
Maharashtra,2016,73.47524030862061,94.05331058098649,5.46,25664,111.28746147436343,11.77,241387,11016,70591
Maharashtra,2017,76.46407138347992,91.71356666823657,8.79,25553,99.58474669143234,21.74,344776,49099,23571
Maharashtra,2018,74.13312061699196,84.60807248151312,15.56,24334,98.49940788598634,17.9,283767,58190,20258
Maharashtra,2019,75.52894482901252,90.55626187002329,9.33,28886,98.69421680774586,22.12,284633,36854,79505
Maharashtra,2020,75.35820476304876,92.538032256514,7.05,28771,99.53630697427045,16.22,360647,73335,25965
Maharashtra,2021,81.24897422282125,86.7204452742754,12.92,25829,100.88505513550636,24.26,334064,16910,15206
Maharashtra,2022,78.51516845936266,81.40490604789296,19.62,26314,102.85497542754764,16.29,260687,28141,86910
Maharashtra,2023,80.16271739220738,91.33034140947873,8.67,27990,98.48435320570805,11.54,225450,32299,58585
Maharashtra,2024,81.88529405356634,84.82106500076574,15.57,27442,87.62070756658032,18.33,324013,31834,33047
Tamil Nadu,2010,81.01133647662797,83.02455030916623,16.58,18753,70.57495871538777,26.36,205016,19474,73053
Tamil Nadu,2011,80.58968963267607,85.87007352688919,13.74,19408,65.74008317566918,28.86,243557,71087,83840
Tamil Nadu,2012,82.06919596280419,81.51099240462497,19.03,20108,64.37823766489944,14.94,215318,33664,82172
Tamil Nadu,2013,82.11569076212551,79.87521189422424,19.45,21533,62.44893402324674,15.57,157392,65680,61717
Tamil Nadu,2014,82.89159371554118,87.13239311604737,12.66,23512,72.54324762870247,14.84,220467,62662,27688
Tamil Nadu,2015,84.95794299894291,85.53701370553611,14.48,23466,76.68805617553527,11.81,306256,52107,66663
Tamil Nadu,2016,83.27860354696385,88.91568630092003,11.14,24598,101.77814486834858,10.33,184754,21411,17911
Tamil Nadu,2017,84.18045958769785,94.02045335749192,5.89,24201,84.63031684874487,23.51,354728,49384,62254
Tamil Nadu,2018,86.71890627210927,90.63790989054796,9.56,24032,68.70728130121523,13.5,371807,26371,17049
Tamil Nadu,2019,91.33041217271006,94.82642787790891,5.52,26770,70.38745936796923,15.58,323714,25151,66407
Tamil Nadu,2020,91.2133932167642,93.67731877272966,6.69,29212,75.62807623691366,22.84,293946,42711,20539
Tamil Nadu,2021,92.48570004232998,88.60709809566607,10.9,24323,80.21009183845757,10.1,328047,31357,17869
Tamil Nadu,2022,89.45282531269575,94.77792245103561,5.08,26230,63.351642800183846,10.36,241412,13987,73871
Tamil Nadu,2023,91.31883317060235,93.33738143093846,7.26,31237,58.83271607792908,17.35,169830,27429,21893
Tamil Nadu,2024,92.87448611869992,95.12732359378694,5.32,30523,76.17051103429294,28.12,180746,59377,63404
Bihar,2010,73.77630771080645,90.15357027425947,9.16,14922,80.75820388230105,13.54,274123,28589,58484
Bihar,2011,73.65230214394902,93.4257399501761,6.75,15946,81.79153367547754,29.06,153420,10301,60236
Bihar,2012,74.36036981013281,93.7108873753126,5.3,16028,74.20713854346702,15.37,366386,36641,49584
Bihar,2013,74.75855458539587,92.68346745103018,7.34,18375,78.30109964009968,11.41,392289,14014,26093
Bihar,2014,75.58123294640602,84.75888350837299,16.19,17749,95.367493371223,12.73,359141,64748,20801
Bihar,2015,78.17355955758761,91.67605364136551,7.85,20457,77.92909715314084,28.26,368617,12368,21655
Bihar,2016,76.63959359234558,80.34283847725422,19.24,21646,84.33881224349972,18.77,274862,62921,64726
Bihar,2017,81.43716084733443,92.96201489078643,7.42,22638,80.33718894115184,15.01,220313,63006,30338
Bihar,2018,77.63769065772063,87.05859924239518,12.17,23234,90.41879387255636,11.71,347484,68335,71179
Bihar,2019,80.01909286285397,90.17362248505748,9.51,20294,72.06348152412376,12.65,383841,27019,88847
Bihar,2020,79.67923786940486,86.87822056879088,13.42,20472,90.83801732566774,18.18,216617,26896,61175
Bihar,2021,82.299808328847,90.4028570761553,9.28,25506,95.66151852892521,15.6,284415,23500,68222
Bihar,2022,84.42643061798341,86.42201500639452,13.46,27055,86.51790234695291,13.17,353861,71389,24435
Bihar,2023,79.77590706687069,80.98209285515752,19.39,29207,79.91075657052765,24.07,376507,53919,50247
Bihar,2024,87.29297964452948,85.40077304176828,14.81,26476,75.53333049976057,28.98,247379,78385,55158
Karnataka,2010,60.09319911355155,90.39340919814771,9.74,19201,86.61068309749703,28.88,312049,59115,75890
Karnataka,2011,61.49092814763099,89.99043886036497,9.84,20102,88.77852264400482,26.41,253691,48304,84449
Karnataka,2012,62.444510075747594,84.29503055763448,15.89,20501,84.54682358371134,17.55,247532,37350,40351
Karnataka,2013,62.070446462173045,90.15813365995012,9.78,21416,82.71294767729863,23.86,188513,36092,26338
Karnataka,2014,64.10623736712378,91.25890280496289,8.97,23450,65.93288217533406,15.64,194425,48756,33888
Karnataka,2015,64.95238042061827,88.39153398744101,11.36,24262,79.67769797414921,21.61,369798,17357,47479
Karnataka,2016,67.01544385092801,86.33871551281024,13.57,25354,81.20924169967402,25.09,302424,65069,29397
Karnataka,2017,66.4066708321852,85.345021103724,14.16,24159,92.09164316477262,23.54,313379,64098,75921
Karnataka,2018,68.04197659895425,86.71249619499689,13.27,24843,82.60761967812519,16.57,292202,70566,81703
Karnataka,2019,69.7483988726826,80.96449956818559,18.63,26816,88.55388694088114,18.83,188102,16801,87267
Karnataka,2020,70.94493171930104,91.992976774919,7.45,30269,78.67043942749378,26.77,171677,56732,65343
Karnataka,2021,65.63954801076174,92.45933057392769,7.67,30139,96.2471426685127,28.94,318152,11324,50909
Karnataka,2022,71.91575148760988,87.33636988792884,12.77,28376,79.66584731054608,24.1,175289,65129,30485
Karnataka,2023,71.31837261992548,80.56143686747428,19.83,29966,90.53983409380646,24.92,389564,71629,81040
Karnataka,2024,70.23840559442291,84.07443721521246,15.71,34713,77.7767334503612,14.47,264821,77641,51395
Gujarat,2010,84.36207279778397,94.07402642341839,6.13,14672,87.8474762829429,11.51,221726,27640,67528
Gujarat,2011,86.26073508286402,87.09539878613683,13.18,15611,59.36332607100803,21.69,300159,51430,39504
Gujarat,2012,86.74044324414798,94.60238690391579,5.62,15753,65.38430510608993,16.71,159337,56427,76529
Gujarat,2013,86.87535045285935,83.02717315859893,16.56,16730,68.65239697056546,17.21,154835,30159,62605
Gujarat,2014,85.90991761741371,84.2746817411356,15.8,17823,54.83213903903407,12.66,272402,55445,20713
Gujarat,2015,88.10181929598026,88.90207014802733,11.28,20389,79.34739858889508,11.65,208141,33793,71570
Gujarat,2016,87.45240180983804,80.40358923345397,19.6,19253,75.95205743822112,17.62,170309,16970,87474
Gujarat,2017,90.58114245162187,79.90676117081446,19.05,18352,70.36452066518028,12.68,150404,50943,62926
Gujarat,2018,93.93082189750189,92.27024481198674,7.81,24270,72.08756255295039,25.38,160916,14809,47201
Gujarat,2019,91.60884553036256,84.72626551969863,16.38,20463,69.66946381154595,15.03,203932,27100,72091
Gujarat,2020,90.49427102153147,89.8999803656215,9.92,23998,65.12903215248316,23.43,339089,71877,58125
Gujarat,2021,96.473252389216,84.25596145107234,15.38,26458,63.32607988736089,29.36,275917,34285,52626
Gujarat,2022,94.08911087424839,82.1966742798557,17.99,20913,78.76412965218721,24.08,203682,69494,80215
Gujarat,2023,91.65007451926063,85.41618910523329,14.74,26540,86.31807584688548,17.84,304458,71886,68413
Gujarat,2024,96.6602703432842,94.25636758270821,6.34,24592,94.03380114883564,25.93,395897,65479,34963
Uttar Pradesh,2010,61.15245290408606,82.51106592204556,16.86,8550,98.65086674828355,16.83,287326,27144,39214
Uttar Pradesh,2011,61.84457124439483,82.64569012628749,17.72,9147,80.92929114327684,16.91,364879,43434,84724
Uttar Pradesh,2012,63.39121107054269,89.32521103062574,10.97,9863,97.8781579561102,26.44,368577,46668,38061
Uttar Pradesh,2013,63.222990070446514,81.73892673152973,18.19,11017,85.62163750816799,20.07,262428,33624,38321
Uttar Pradesh,2014,66.12317918722317,89.58934365896084,10.58,10779,78.09581233557692,27.47,300334,62796,19432
Uttar Pradesh,2015,65.61366725829456,92.60472874079919,7.91,13669,89.0796843381419,17.41,261317,18717,43699
Uttar Pradesh,2016,66.17202448817874,87.37615769001422,13.06,14689,83.8792433542102,10.73,392999,15126,20122
